x,y,z,time,localTime
-19.058,-1.294,4.458,59.682537,1576550481232
-8.287,0.06,1.228,59.682888,1576550481233
-3.842,-0.838,-0.054,59.784977,1576550481335
-3.677,-3.085,0.207,59.785549,1576550481335
-3.452,-3.885,0.505,59.786404,1576550481336
-1.985,-3.579,-0.011,59.786854,1576550481337
-1.343,-2.207,-0.271,59.787273,1576550481337
-0.76,-1.826,-0.135,59.889492,1576550481439
-0.316,-1.698,-0.361,59.890514,1576550481440
0.501,-1.779,-0.187,59.890968,1576550481441
0.944,-1.435,-0.617,59.891556,1576550481441
0.469,-0.905,-0.421,59.892067,1576550481442
-0.424,-0.03,-1.051,59.892471,1576550481442
-5.548,-0.528,0.275,59.994518,1576550481544
-11.146,-0.666,0.936,59.995152,1576550481545
-17.406,-0.296,1.301,59.995708,1576550481545
-21.881,0.559,1.339,59.996628,1576550481546
-26.034,0.061,1.917,59.997089,1576550481547
-24.235,-0.205,1.689,60.099892,1576550481650
-20.085,-0.367,1.523,60.101086,1576550481651
-10.01,0.385,0.673,60.101784,1576550481652
-4.668,0.25,-0.073,60.102413,1576550481652
-4.308,-1.3,1.357,60.103359,1576550481653
-5.566,-2.886,2.152,60.104996,1576550481655
-3.045,-2.939,1.633,60.204281,1576550481754
-0.144,-1.962,0.882,60.204998,1576550481755
0.238,-1.751,0.674,60.205471,1576550481755
0.913,-1.717,0.721,60.205952,1576550481756
1.631,-1.454,0.651,60.206280,1576550481756
0.926,-0.899,1.049,60.309750,1576550481859
0.607,0.185,1.072,60.310356,1576550481860
-2.033,0.23,1.009,60.311920,1576550481862
-7.197,-0.318,1.664,60.312523,1576550481862
-14.908,-0.737,3.241,60.314152,1576550481864
-22.626,-1.861,4.868,60.314518,1576550481864
-25.804,-2.579,5.487,60.415276,1576550481965
-25.966,-2.47,5.045,60.415806,1576550481966
-19.381,-1.525,4.218,60.416302,1576550481966
-11.979,-0.769,1.539,60.416744,1576550481966
-4.476,-1.325,0.307,60.417080,1576550481967
-4.297,-2.437,0.155,60.522930,1576550482073
-4.418,-3.378,0.581,60.523491,1576550482073
-2.858,-3.168,-0.071,60.523827,1576550482074
-1.23,-2.235,0.018,60.524132,1576550482074
-1.123,-1.981,-0.068,60.524471,1576550482074
-0.402,-2.062,0.223,60.624462,1576550482174
1.045,-2.0,0.328,60.626080,1576550482176
1.623,-1.474,0.01,60.626598,1576550482176
0.87,-0.205,-0.459,60.627171,1576550482177
-0.38,0.637,-1.114,60.627617,1576550482177
-6.22,-0.557,-0.114,60.627979,1576550482178
-14.922,-0.69,1.096,60.730457,1576550482280
-19.211,-0.743,1.191,60.731037,1576550482281
-24.237,-1.501,1.764,60.731777,1576550482282
-25.746,-1.956,1.786,60.732227,1576550482282
-23.906,-2.07,1.592,60.732693,1576550482282
-16.952,-0.866,1.078,60.836395,1576550482386
-9.901,0.152,0.876,60.837059,1576550482387
-2.457,-0.513,-0.377,60.837524,1576550482387
-4.27,-1.423,0.682,60.837883,1576550482388
-4.614,-1.884,1.204,60.838501,1576550482388
-1.32,-1.164,0.538,60.838860,1576550482389
-0.112,-1.098,-0.032,60.941917,1576550482492
0.372,-1.039,-0.01,60.942829,1576550482493
0.184,-1.003,0.322,60.943287,1576550482493
0.62,-1.162,0.27,60.943665,1576550482493
0.372,-1.133,0.442,60.944237,1576550482494
-0.311,-0.595,0.966,61.045216,1576550482595
-1.872,0.41,1.185,61.045723,1576550482595
-6.045,0.154,1.949,61.046181,1576550482596
-10.452,-0.074,2.778,61.047096,1576550482597
-19.149,-0.452,4.39,61.047615,1576550482597
-24.662,-1.025,5.238,61.048286,1576550482598
-27.152,-0.937,4.813,61.149807,1576550482700
-24.97,-0.574,4.379,61.150322,1576550482700
-20.038,0.204,3.328,61.151142,1576550482701
-9.294,0.789,0.948,61.151623,1576550482701
-3.92,0.084,-0.15,61.152054,1576550482702
-3.363,-2.093,-0.352,61.254982,1576550482805
-3.037,-3.106,-0.089,61.256149,1576550482806
-2.373,-3.734,-0.119,61.256889,1576550482807
-1.002,-3.478,-0.246,61.257259,1576550482807
-0.172,-2.549,-0.5,61.257576,1576550482807
-0.103,-2.077,-0.409,61.258003,1576550482808
0.334,-1.689,-0.187,61.360363,1576550482910
0.754,-2.075,-0.141,61.360905,1576550482911
0.667,-1.535,-0.314,61.361576,1576550482911
0.316,-1.231,-0.283,61.362106,1576550482912
-0.695,-0.313,0.015,61.362492,1576550482912
-7.918,-0.469,0.011,61.464397,1576550483014
-21.682,-0.029,1.226,61.465111,1576550483015
-20.394,2.291,-1.004,61.465626,1576550483015
-16.889,3.432,-2.546,61.466087,1576550483016
-21.089,4.006,-0.197,61.466900,1576550483017
-19.231,3.436,0.195,61.467449,1576550483017
-15.331,2.458,-0.383,61.570210,1576550483120
-10.193,2.349,-0.752,61.570744,1576550483120
-8.021,2.058,-0.716,61.571098,1576550483121
-4.988,0.943,-0.996,61.571831,1576550483122
-3.488,0.286,-1.211,61.572197,1576550483122
-2.854,-1.369,-1.158,61.674175,1576550483224
-1.782,-1.82,-1.024,61.674805,1576550483225
-0.076,-1.575,-1.054,61.675266,1576550483225
0.179,-0.807,-0.851,61.675667,1576550483225
-0.587,0.242,0.126,61.676132,1576550483226
-0.815,0.507,0.389,61.676453,1576550483226
-5.228,-1.679,1.711,61.779774,1576550483330
-15.963,-4.194,8.273,61.780354,1576550483330
-20.617,-3.238,11.687,61.780762,1576550483330
-18.258,-1.225,12.298,61.781963,1576550483332
-17.449,0.894,11.138,61.782459,1576550483332
-16.439,1.135,10.033,61.884411,1576550483434
-14.383,-0.246,8.986,61.885967,1576550483436
-12.902,-0.589,7.812,61.886604,1576550483436
-10.771,1.081,5.988,61.887039,1576550483437
-9.789,2.318,4.338,61.887390,1576550483437
-9.324,3.416,2.776,61.887699,1576550483437
-8.039,3.3,2.307,61.990223,1576550483540
-6.223,3.23,1.591,61.990841,1576550483541
-3.038,2.961,0.154,61.991322,1576550483541
-1.778,2.775,-0.534,61.992123,1576550483542
-0.736,2.453,-1.095,61.992550,1576550483542
0.019,2.272,-1.391,62.094872,1576550483645
-0.125,1.756,-1.571,62.095512,1576550483645
-0.514,1.555,-1.605,62.096188,1576550483646
-1.59,0.584,-1.552,62.096577,1576550483646
-1.701,-0.376,-1.232,62.096954,1576550483647
-3.456,-1.402,-1.286,62.200317,1576550483750
-13.326,-3.597,0.368,62.200874,1576550483751
-15.791,-4.185,-0.045,62.201557,1576550483751
-19.458,-4.758,-0.188,62.202305,1576550483752
-19.17,-4.078,-0.434,62.203194,1576550483753
-17.037,-2.02,-1.066,62.203835,1576550483754
-15.136,-1.598,-0.677,62.304588,1576550483854
-10.906,-1.475,-0.841,62.305305,1576550483855
-8.742,-1.244,-1.118,62.305786,1576550483856
-6.943,-0.672,-1.156,62.306255,1576550483856
-5.266,0.062,-1.235,62.306931,1576550483857
-4.772,0.339,-0.997,62.410904,1576550483961
-4.552,0.374,-1.075,62.411724,1576550483961
-4.787,-0.11,-0.418,62.412224,1576550483962
-5.48,-0.146,-0.157,62.412651,1576550483962
-5.969,-0.807,0.034,62.412983,1576550483963
-6.966,-1.201,-0.057,62.516701,1576550484066
-7.602,-1.582,-0.087,62.517555,1576550484067
-9.035,-1.373,-0.263,62.518776,1576550484069
-9.409,-1.072,-0.632,62.519775,1576550484070
-9.725,-0.779,-0.428,62.520218,1576550484070
-9.9,-0.337,-0.338,62.520561,1576550484070
-9.661,-0.015,-0.083,62.620708,1576550484170
-9.382,0.161,0.626,62.621277,1576550484171
-8.818,0.435,0.797,62.622444,1576550484172
-8.263,0.827,0.767,62.622990,1576550484173
-7.339,0.698,1.373,62.623371,1576550484173
-7.128,1.147,1.596,62.623795,1576550484174
-7.271,1.619,1.498,62.724895,1576550484275
-7.254,1.78,1.818,62.726357,1576550484276
-7.089,2.334,1.878,62.727001,1576550484277
-7.489,2.665,1.846,62.727646,1576550484277
-7.362,2.885,1.512,62.728279,1576550484278
-7.407,2.814,1.622,62.830585,1576550484380
-7.379,3.113,1.587,62.831142,1576550484381
-7.367,3.131,1.554,62.831566,1576550484381
-7.157,2.963,1.362,62.831917,1576550484382
-7.282,2.995,0.991,62.832256,1576550484382
-6.88,2.971,1.113,62.935364,1576550484485
-6.898,3.146,0.767,62.935932,1576550484486
-7.214,3.072,0.67,62.936378,1576550484486
-7.081,2.876,0.867,62.936699,1576550484486
-7.462,2.527,0.659,62.937210,1576550484487
-7.55,2.676,0.703,62.937569,1576550484487
-7.316,2.604,0.754,63.039703,1576550484589
-7.368,2.22,1.065,63.040310,1576550484590
-7.955,2.408,1.31,63.040798,1576550484591
-7.862,2.273,1.153,63.041279,1576550484591
-8.182,2.551,1.66,63.041988,1576550484592
-8.795,2.73,1.513,63.144772,1576550484695
-8.136,2.71,1.66,63.145283,1576550484695
-7.59,2.876,1.205,63.146099,1576550484696
-7.787,2.558,1.166,63.146515,1576550484696
-7.742,2.578,1.201,63.146919,1576550484697
-7.728,2.406,1.256,63.147251,1576550484697
-7.726,2.039,1.548,63.249817,1576550484800
-7.716,2.383,1.25,63.354134,1576550484904
-7.689,2.276,1.234,63.354671,1576550484904
-7.345,2.468,1.221,63.355282,1576550484905
-7.345,2.503,1.224,63.355865,1576550484906
-7.422,2.517,1.2,63.357269,1576550484907
-7.398,2.548,1.175,63.357807,1576550484908
-7.375,2.873,1.394,63.358852,1576550484909
-7.373,2.877,1.17,63.359367,1576550484909
-7.682,2.882,1.193,63.359772,1576550484909
-7.722,2.751,1.182,63.360081,1576550484910
-7.688,2.792,1.406,63.460102,1576550485010
-7.385,2.712,1.383,63.460751,1576550485010
-7.337,2.909,1.358,63.461311,1576550485011
-7.515,2.885,1.315,63.462093,1576550485012
-7.115,3.072,0.921,63.462631,1576550485012
-7.27,2.957,1.099,63.566700,1576550485116
-7.254,3.177,1.027,63.567150,1576550485117
-7.291,2.728,1.386,63.669327,1576550485219
-7.265,2.738,1.335,63.774044,1576550485324
-6.872,3.168,1.102,63.774582,1576550485324
-6.864,3.001,0.739,63.775230,1576550485325
-7.21,3.331,0.656,63.776360,1576550485326
-7.108,3.249,0.494,63.776840,1576550485327
-7.505,3.591,0.387,63.777302,1576550485327
-7.745,3.631,0.565,63.777756,1576550485327
-7.581,3.598,0.201,63.779366,1576550485329
-7.784,3.623,0.313,63.780224,1576550485330
-7.389,3.494,-0.115,63.780609,1576550485330
-6.287,4.975,-0.406,63.880703,1576550485430
-6.676,4.898,-0.183,63.881744,1576550485431
-6.548,4.504,-0.279,63.882278,1576550485432
-6.643,4.42,-0.099,63.882614,1576550485432
-7.004,4.115,0.273,63.882977,1576550485433
-7.03,4.126,-0.079,63.985058,1576550485535
-6.81,4.073,-0.306,63.985661,1576550485535
-6.865,4.375,-0.346,63.986137,1576550485536
-6.911,4.388,-0.319,63.987740,1576550485537
-7.195,4.44,-0.259,63.988636,1576550485538
-6.898,4.292,0.021,63.989132,1576550485539
-6.81,4.679,0.039,64.089066,1576550485639
-6.958,4.593,0.065,64.089607,1576550485639
-6.988,4.985,0.117,64.090347,1576550485640
-7.022,4.85,-0.017,64.090843,1576550485641
-6.987,5.175,0.327,64.091194,1576550485641
-6.604,5.224,0.377,64.194107,1576550485744
-6.361,5.243,0.156,64.194618,1576550485744
-6.521,5.2,0.206,64.195152,1576550485745
-6.305,4.855,0.634,64.195595,1576550485745
-6.368,4.989,0.803,64.196022,1576550485746
-6.375,4.556,0.707,64.196449,1576550485746
-6.274,4.617,1.083,64.300110,1576550485850
-6.454,4.315,1.114,64.300705,1576550485851
-6.484,4.319,0.97,64.301727,1576550485851
-6.353,4.3,1.38,64.302261,1576550485852
-6.742,4.246,1.54,64.302620,1576550485852
-6.774,4.083,1.631,64.404587,1576550485954
-6.567,4.127,1.586,64.405342,1576550485955
-6.991,3.747,1.554,64.405830,1576550485956
-7.267,3.556,1.218,64.406273,1576550485956
-7.676,3.513,1.157,64.406693,1576550485956
-8.465,3.905,1.362,64.510170,1576550486060
-7.219,4.187,0.303,64.510674,1576550486060
-6.498,4.46,-0.787,64.511169,1576550486061
-6.186,4.696,-1.799,64.511902,1576550486062
-6.06,4.675,-2.313,64.512436,1576550486062
-6.497,4.322,-2.504,64.512924,1576550486063
-6.586,4.459,-2.979,64.616226,1576550486166
-6.846,4.381,-3.205,64.616966,1576550486167
-7.057,4.212,-3.671,64.617584,1576550486167
-7.535,4.096,-3.704,64.618187,1576550486168
-7.394,3.713,-3.677,64.618637,1576550486168
-7.53,3.492,-3.459,64.619049,1576550486169
-7.102,3.645,-3.704,64.719902,1576550486270
-6.89,3.414,-3.229,64.721947,1576550486272
-6.802,2.994,-2.989,64.722603,1576550486272
-6.93,3.102,-2.747,64.723488,1576550486273
-6.553,2.711,-2.607,64.723946,1576550486274
-6.542,2.725,-2.373,64.824562,1576550486374
-6.583,2.824,-2.067,64.825256,1576550486375
-6.591,3.091,-1.92,64.825729,1576550486375
-6.595,3.102,-1.797,64.826164,1576550486376
-6.713,2.738,-1.409,64.826576,1576550486376
-6.287,2.468,-1.587,64.929451,1576550486479
-6.254,2.167,-1.247,64.930359,1576550486480
-5.625,1.474,-1.162,64.930862,1576550486481
-4.787,1.014,-1.354,64.931763,1576550486481
-4.42,1.071,-1.287,64.933350,1576550486483
-3.539,0.67,-0.927,64.933830,1576550486484
-2.688,0.489,-1.078,65.034653,1576550486584
-1.724,0.391,-0.766,65.035370,1576550486585
-0.923,0.548,-0.653,65.037308,1576550486587
-0.862,0.528,-0.478,65.038643,1576550486588
-0.378,0.443,-0.421,65.039482,1576550486589
0.255,1.586,-0.676,65.139252,1576550486689
0.535,2.455,-1.158,65.140930,1576550486691
-0.311,4.666,-1.838,65.141548,1576550486691
-0.949,5.334,-1.764,65.141991,1576550486692
-1.079,5.83,-2.179,65.143364,1576550486693
-2.127,6.539,-2.273,65.144203,1576550486694
-3.131,7.458,-2.307,65.245316,1576550486795
-3.894,7.961,-1.915,65.245949,1576550486796
-4.223,8.107,-1.799,65.246346,1576550486796
-4.17,8.559,-1.658,65.246704,1576550486796
-3.906,8.426,-1.342,65.247131,1576550486797
-3.944,8.42,-1.07,65.349197,1576550486899
-3.779,8.446,-0.784,65.349663,1576550486899
-3.704,9.082,-0.462,65.455093,1576550487005
-3.473,9.53,-0.577,65.455833,1576550487006
-3.9,9.445,-0.223,65.559097,1576550487109
-3.505,9.644,-0.552,65.559662,1576550487109
-3.443,9.866,-0.507,65.561066,1576550487111
-3.0,10.149,-0.751,65.562553,1576550487112
-3.236,10.431,-0.736,65.563690,1576550487113
-3.29,10.764,-0.739,65.564171,1576550487114
-3.441,10.472,-1.026,65.564957,1576550487115
-3.138,10.561,-1.095,65.565453,1576550487115
-2.921,10.181,-1.288,65.566170,1576550487116
-3.137,10.144,-1.557,65.566597,1576550487116
-3.39,9.941,-1.412,65.566971,1576550487117
-3.235,9.507,-2.165,65.664040,1576550487214
-3.589,9.212,-1.916,65.664536,1576550487214
-3.611,9.545,-1.823,65.665558,1576550487215
-2.993,9.43,-1.899,65.666115,1576550487216
-2.658,9.661,-1.855,65.666649,1576550487216
-2.078,9.878,-1.775,65.770096,1576550487320
-1.582,9.72,-2.091,65.770714,1576550487320
-1.85,10.107,-2.169,65.771240,1576550487321
-2.3,11.024,-2.003,65.771896,1576550487322
-2.725,11.167,-2.07,65.772362,1576550487322
-3.186,11.243,-1.74,65.772736,1576550487322
-2.741,11.524,-2.352,65.875771,1576550487425
-2.66,10.987,-2.722,65.876328,1576550487426
-2.022,10.175,-2.95,65.876778,1576550487427
-1.439,9.28,-3.429,65.877235,1576550487427
-0.478,7.062,-3.446,65.877602,1576550487427
-0.262,6.301,-3.443,65.979195,1576550487529
0.25,5.491,-2.971,65.979813,1576550487530
0.598,4.527,-2.549,65.981483,1576550487531
0.782,4.212,-2.224,65.981926,1576550487532
1.351,3.885,-2.26,65.982239,1576550487532
1.167,3.878,-2.18,65.982605,1576550487532
0.825,4.333,-1.716,66.085289,1576550487635
0.761,5.014,-1.669,66.086205,1576550487636
0.988,5.521,-1.775,66.086754,1576550487636
1.302,5.579,-2.354,66.087814,1576550487638
0.507,5.933,-2.315,66.088470,1576550487638
0.355,6.213,-2.555,66.189644,1576550487739
0.57,5.994,-3.144,66.190140,1576550487740
0.194,5.601,-2.49,66.190620,1576550487740
-0.147,6.471,-2.196,66.190994,1576550487741
-0.882,7.031,-1.778,66.191330,1576550487741
-0.842,6.962,-1.518,66.398903,1576550487949
-0.61,6.63,-1.186,66.399300,1576550487949
-0.301,7.697,-1.388,66.399582,1576550487949
-0.264,7.93,-1.183,66.400085,1576550487950
-0.339,7.905,-1.53,66.400795,1576550487951
-0.897,7.572,-2.094,66.404663,1576550487954
-1.393,8.558,-2.612,66.504623,1576550488054
-1.23,9.669,-3.365,66.505257,1576550488055
-1.397,9.611,-3.662,66.505714,1576550488055
-1.231,9.041,-3.444,66.506172,1576550488056
-0.255,10.011,-3.633,66.506622,1576550488056
-0.118,9.673,-3.521,66.507332,1576550488057
-0.099,8.928,-3.282,66.507874,1576550488058
0.84,8.913,-3.555,66.508484,1576550488058
1.022,9.566,-3.794,66.509445,1576550488059
1.008,10.103,-4.117,66.509888,1576550488060
1.204,10.916,-4.448,66.609673,1576550488159
1.238,11.689,-4.495,66.610641,1576550488160
0.948,12.16,-4.484,66.611183,1576550488161
0.999,12.614,-4.493,66.611977,1576550488162
1.255,12.263,-4.59,66.612480,1576550488162
1.338,11.747,-4.685,66.715630,1576550488265
0.945,10.995,-4.056,66.716125,1576550488266
1.192,10.469,-4.155,66.716682,1576550488266
1.559,10.203,-4.209,66.717178,1576550488267
1.33,9.795,-3.782,66.717567,1576550488267
1.058,9.191,-3.791,66.717896,1576550488268
1.28,9.522,-3.975,66.820793,1576550488371
1.419,9.409,-3.989,66.821739,1576550488371
1.86,9.447,-3.825,66.822411,1576550488372
1.983,9.264,-3.288,66.822914,1576550488373
2.623,8.506,-3.06,66.823708,1576550488373
2.873,6.589,-2.472,66.925598,1576550488475
2.442,5.722,-2.101,66.926849,1576550488477
2.665,4.702,-1.821,66.927292,1576550488477
1.933,2.985,-1.52,66.927589,1576550488477
0.861,2.319,-1.375,66.927940,1576550488478
-0.762,1.546,-0.801,66.928413,1576550488478
-1.597,1.315,-0.547,67.030106,1576550488580
-1.28,1.293,-0.616,67.031029,1576550488581
-1.041,1.47,-1.112,67.031990,1576550488582
-0.912,2.094,-0.938,67.032555,1576550488582
-1.901,2.129,0.016,67.033012,1576550488583
-0.918,1.738,0.272,67.135017,1576550488685
0.214,2.239,-0.352,67.135483,1576550488685
2.095,3.803,-0.713,67.135918,1576550488686
2.295,4.071,-1.212,67.136322,1576550488686
2.574,4.108,-1.895,67.136642,1576550488686
2.18,5.058,-1.522,67.136963,1576550488687
2.535,6.938,-2.142,67.240067,1576550488790
3.557,6.621,-2.864,67.240547,1576550488790
3.964,6.095,-3.349,67.241089,1576550488791
3.43,5.773,-2.461,67.241676,1576550488791
4.136,6.603,-2.621,67.242035,1576550488792
5.894,8.199,-3.036,67.345200,1576550488895
6.394,9.792,-3.695,67.346924,1576550488897
6.69,10.356,-3.645,67.347618,1576550488897
7.084,11.382,-3.568,67.348206,1576550488898
8.005,12.116,-3.99,67.348671,1576550488898
7.642,12.09,-4.447,67.450104,1576550489000
7.289,11.338,-4.019,67.450813,1576550489001
6.801,10.949,-4.372,67.451309,1576550489001
6.813,10.94,-4.082,67.451958,1576550489002
6.53,10.306,-3.86,67.452667,1576550489002
6.316,9.241,-3.614,67.453217,1576550489003
6.403,8.541,-3.689,67.554672,1576550489104
6.046,8.309,-3.57,67.555359,1576550489105
6.008,8.209,-3.521,67.555840,1576550489106
5.337,7.563,-3.669,67.556488,1576550489106
5.607,7.521,-3.677,67.556915,1576550489107
6.025,7.445,-3.841,67.658844,1576550489209
6.28,7.652,-3.505,67.659775,1576550489210
6.117,8.05,-3.283,67.660591,1576550489210
5.962,7.244,-2.784,67.661835,1576550489212
5.491,6.131,-2.644,67.662354,1576550489212
4.57,5.668,-2.012,67.663025,1576550489213
3.338,4.489,-1.425,67.765007,1576550489315
2.42,3.771,-1.23,67.765617,1576550489315
0.854,3.087,-1.032,67.766121,1576550489316
-0.185,2.645,-0.219,67.766609,1576550489316
-1.053,2.387,-0.055,67.767090,1576550489317
-0.661,1.748,0.26,67.870529,1576550489420
-0.571,1.825,0.015,67.871849,1576550489422
-0.143,1.481,-0.345,67.872536,1576550489422
0.256,1.738,-0.24,67.872955,1576550489423
1.151,2.255,-1.034,67.873405,1576550489423
1.369,2.556,-0.739,67.873787,1576550489424
1.49,3.375,-0.861,67.974380,1576550489524
3.531,4.138,-1.783,67.975052,1576550489525
3.861,4.243,-2.674,67.975571,1576550489525
1.756,4.994,-1.36,67.975990,1576550489526
3.48,6.101,-1.985,67.976372,1576550489526
5.736,6.361,-3.527,68.079727,1576550489629
4.494,5.526,-2.939,68.080551,1576550489630
4.153,5.601,-2.12,68.081085,1576550489631
6.585,6.877,-3.424,68.082451,1576550489632
7.045,7.642,-3.283,68.082855,1576550489633
7.283,7.821,-3.286,68.083260,1576550489633
6.649,8.603,-3.409,68.184448,1576550489734
7.0,8.917,-3.689,68.185509,1576550489735
6.667,8.179,-3.386,68.186005,1576550489736
6.177,7.119,-2.54,68.186356,1576550489736
6.32,6.295,-2.473,68.186676,1576550489736
6.65,6.69,-3.103,68.291122,1576550489841
6.723,7.336,-2.981,68.291801,1576550489842
6.542,8.101,-3.056,68.292236,1576550489842
7.132,8.868,-3.641,68.292671,1576550489842
7.464,10.278,-4.169,68.293381,1576550489843
6.861,10.78,-4.074,68.396309,1576550489946
6.941,10.608,-3.977,68.398476,1576550489948
6.794,9.916,-4.212,68.399002,1576550489949
7.063,9.774,-4.003,68.399414,1576550489949
7.144,9.305,-4.205,68.399734,1576550489949
6.847,8.821,-3.816,68.400047,1576550489950
6.568,7.934,-3.527,68.499855,1576550490050
6.583,7.63,-3.326,68.500587,1576550490050
6.977,7.542,-3.266,68.501076,1576550490051
6.745,7.256,-3.436,68.501701,1576550490051
6.486,6.904,-2.998,68.502205,1576550490052
6.112,6.495,-2.764,68.502617,1576550490052
5.855,5.909,-2.462,68.604973,1576550490155
5.67,5.048,-2.01,68.605576,1576550490155
4.774,4.556,-1.511,68.606384,1576550490156
4.427,4.304,-1.245,68.607101,1576550490157
3.209,3.879,-1.108,68.607483,1576550490157
0.728,2.823,-0.254,68.709206,1576550490259
-0.613,1.947,0.295,68.709816,1576550490260
-1.589,1.836,0.417,68.710266,1576550490260
-1.413,1.839,0.587,68.710739,1576550490260
-1.632,1.782,-0.05,68.711143,1576550490261
-0.986,2.122,-0.808,68.712646,1576550490262
-0.734,2.121,-0.829,68.815170,1576550490365
-0.09,2.373,-0.669,68.815956,1576550490366
0.452,2.455,-0.949,68.816444,1576550490366
